id,title,url,category,tags,text,days_old,source_score,citations
d152,Embeddings best practices and tutorial,https://example.com/embeddings/152,tutorial,ui,"This tutorial explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3405,0.28297210067165246,9
d153,Reranker best practices and doc,https://example.com/reranker/153,doc,production,"This doc explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1735,0.6426465370745946,170
d154,Hallucination best practices and benchmark,https://example.com/hallucination/154,benchmark,pytorch,"This benchmark explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1803,0.6643393148202306,256
d155,Mpnet best practices and tutorial,https://example.com/mpnet/155,tutorial,"ui,pytorch,api","This tutorial explains mpnet within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3272,0.5408430727239935,275
d156,Fastapi best practices and doc,https://example.com/fastapi/156,doc,"pytorch,production,api","This doc explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3319,0.7994101416811183,95
d157,Faiss best practices and doc,https://example.com/faiss/157,doc,sklearn,"This doc explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1082,0.4382267257726713,124
d158,Latency best practices and tutorial,https://example.com/latency/158,tutorial,api,"This tutorial explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3145,0.21427561086311495,103
d159,Reranker best practices and tutorial,https://example.com/reranker/159,tutorial,"faiss,ui,pytorch","This tutorial explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2405,0.8675145928382717,95
d160,Faiss best practices and blog,https://example.com/faiss/160,blog,api,"This blog explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",862,0.7198215701972761,43
d161,Embeddings best practices and tutorial,https://example.com/embeddings/161,tutorial,"indexing,production","This tutorial explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2899,0.2124348514231677,1
d162,Vector Db best practices and benchmark,https://example.com/vector-db/162,benchmark,"transformers,python","This benchmark explains vector db within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2109,0.8602852250957691,269
d163,Bert best practices and blog,https://example.com/bert/163,blog,"python,pytorch","This blog explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",603,0.6459257066681483,15
d164,Faiss best practices and paper,https://example.com/faiss/164,paper,"indexing,ui","This paper explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1253,0.6467853310142955,5
d165,Random Forest best practices and paper,https://example.com/random-forest/165,paper,"indexing,faiss,pytorch","This paper explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3092,0.4971248750444367,166
d166,Evaluation best practices and doc,https://example.com/evaluation/166,doc,"faiss,sklearn,pytorch","This doc explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1944,0.5144542909256038,295
d167,Streamlit best practices and blog,https://example.com/streamlit/167,blog,production,"This blog explains streamlit within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3440,0.5901725502844954,238
d168,Bert best practices and blog,https://example.com/bert/168,blog,api,"This blog explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3429,0.49625543003041733,266
d169,Random Forest best practices and doc,https://example.com/random-forest/169,doc,transformers,"This doc explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1711,0.33383132136637317,288
d170,Hallucination best practices and tutorial,https://example.com/hallucination/170,tutorial,"ui,pytorch,api","This tutorial explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3357,0.7501211784221224,140
d171,Prompting best practices and benchmark,https://example.com/prompting/171,benchmark,"sklearn,transformers","This benchmark explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2357,0.7483519824895966,222
d172,Bm25 best practices and doc,https://example.com/bm25/172,doc,"transformers,production","This doc explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3466,0.8491794044907712,271
d173,Throughput best practices and doc,https://example.com/throughput/173,doc,production,"This doc explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1835,0.757700273830739,61
d174,Mpnet best practices and tutorial,https://example.com/mpnet/174,tutorial,"api,transformers,ui","This tutorial explains mpnet within RAG pipelines, covering optimization, trade-offs, and metadata usage.",767,0.4959724161125617,266
d175,Prompting best practices and paper,https://example.com/prompting/175,paper,"faiss,sklearn","This paper explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1270,0.6513310669007814,122
d176,Vector Db best practices and benchmark,https://example.com/vector-db/176,benchmark,"python,production","This benchmark explains vector db within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1840,0.49558023694483894,113
d177,Evaluation best practices and tutorial,https://example.com/evaluation/177,tutorial,pytorch,"This tutorial explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1212,0.45460831565667703,205
d178,Retrieval best practices and benchmark,https://example.com/retrieval/178,benchmark,python,"This benchmark explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2654,0.7651284222501935,29
d179,Vector Db best practices and benchmark,https://example.com/vector-db/179,benchmark,sklearn,"This benchmark explains vector db within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1254,0.3393246011533154,60
d180,Mpnet best practices and blog,https://example.com/mpnet/180,blog,"pytorch,transformers","This blog explains mpnet within RAG pipelines, covering optimization, trade-offs, and metadata usage.",208,0.5611185052447105,13
d181,Embeddings best practices and benchmark,https://example.com/embeddings/181,benchmark,"faiss,sklearn","This benchmark explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",893,0.3893272179121905,33
d182,Faiss best practices and paper,https://example.com/faiss/182,paper,"ui,pytorch,api","This paper explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1141,0.9367750123283993,295
d183,Similarity best practices and benchmark,https://example.com/similarity/183,benchmark,transformers,"This benchmark explains similarity within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2148,0.4283498948570247,41
d184,Ranking best practices and blog,https://example.com/ranking/184,blog,ui,"This blog explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1551,0.6625671343079818,253
d185,Bert best practices and blog,https://example.com/bert/185,blog,production,"This blog explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1901,0.32023401873669355,75
d186,Faiss best practices and benchmark,https://example.com/faiss/186,benchmark,"sklearn,api","This benchmark explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1368,0.4784394778162079,88
d187,Latency best practices and blog,https://example.com/latency/187,blog,"indexing,api,production","This blog explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",405,0.29049150308276483,282
d188,Ranking best practices and benchmark,https://example.com/ranking/188,benchmark,transformers,"This benchmark explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2652,0.8348589020509678,79
d189,Prompting best practices and tutorial,https://example.com/prompting/189,tutorial,"sklearn,production","This tutorial explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2375,0.7326839010019899,73
d190,Faiss best practices and benchmark,https://example.com/faiss/190,benchmark,"faiss,sklearn,pytorch","This benchmark explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2096,0.3835973761626091,74
d191,Metadata best practices and tutorial,https://example.com/metadata/191,tutorial,"ui,production,indexing","This tutorial explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",133,0.567955936633904,155
d192,Mpnet best practices and blog,https://example.com/mpnet/192,blog,"transformers,api","This blog explains mpnet within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1435,0.29424788965140203,39
d193,Random Forest best practices and benchmark,https://example.com/random-forest/193,benchmark,"indexing,api","This benchmark explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",326,0.6158124140299501,49
d194,Fastapi best practices and paper,https://example.com/fastapi/194,paper,ui,"This paper explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",600,0.28921498305515847,9
